accuracy,loss,val_accuracy,val_loss
0.42070311307907104,1.3838540315628052,0.5096874833106995,1.184992790222168
0.48195311427116394,1.2333672046661377,0.5178124904632568,1.1324714422225952
0.4909375011920929,1.1809320449829102,0.518750011920929,1.1109776496887207
0.5049999952316284,1.1624140739440918,0.5306249856948853,1.1007566452026367
0.5078906416893005,1.1448962688446045,0.5337499976158142,1.0947356224060059
0.5146093964576721,1.1295377016067505,0.5321875214576721,1.085098147392273
0.5145312547683716,1.1256215572357178,0.5356249809265137,1.0808124542236328
0.5178124904632568,1.1163405179977417,0.5381249785423279,1.0785675048828125
0.5245312452316284,1.1119180917739868,0.5406249761581421,1.0789982080459595
0.5282031297683716,1.1074527502059937,0.5400000214576721,1.0778905153274536
0.526562511920929,1.1057183742523193,0.5412499904632568,1.077207088470459
0.5279687643051147,1.1027244329452515,0.5371875166893005,1.0749210119247437
0.5262500047683716,1.0988144874572754,0.5378124713897705,1.0735383033752441
0.5259374976158142,1.094897747039795,0.5365625023841858,1.0726723670959473
0.5257812738418579,1.0969470739364624,0.5384374856948853,1.0719677209854126
0.5287500023841858,1.091688871383667,0.5387499928474426,1.0714203119277954
0.5291406512260437,1.088796615600586,0.5356249809265137,1.0713099241256714
0.5278124809265137,1.0888891220092773,0.5362499952316284,1.070798635482788
0.5267187356948853,1.0872454643249512,0.5350000262260437,1.071471929550171
0.530078113079071,1.0880666971206665,0.5365625023841858,1.0710783004760742
0.5287500023841858,1.0861032009124756,0.5350000262260437,1.0711848735809326
0.5323437452316284,1.0849722623825073,0.5328124761581421,1.0712734460830688
0.530078113079071,1.0822670459747314,0.534375011920929,1.0702918767929077
0.5332812666893005,1.0796891450881958,0.5362499952316284,1.0698949098587036
0.532421886920929,1.0816866159439087,0.534375011920929,1.0705558061599731
0.5311718583106995,1.0792691707611084,0.5356249809265137,1.0699633359909058
0.5307031273841858,1.0818744897842407,0.5356249809265137,1.070916771888733
0.5323437452316284,1.077947974205017,0.5368750095367432,1.0710726976394653
0.5306249856948853,1.0757362842559814,0.5365625023841858,1.0712394714355469
