loss,val_loss
247.64315795898438,241.7886505126953
227.9058074951172,202.0118865966797
152.93890380859375,77.71685028076172
49.88508224487305,38.479427337646484
39.83683395385742,34.80021667480469
38.061912536621094,33.897369384765625
37.12052536010742,33.676204681396484
37.375823974609375,33.618446350097656
37.134422302246094,33.6097412109375
37.23979949951172,33.44881820678711
37.352325439453125,33.5232048034668
37.081851959228516,33.45146560668945
37.24216079711914,33.46034622192383
37.22870635986328,33.44417953491211
37.3092155456543,33.39031219482422
37.0944709777832,33.39303207397461
37.26825714111328,33.43992614746094
36.67818069458008,33.33401870727539
37.01774215698242,33.33921432495117
37.26743698120117,33.42854690551758
36.99936294555664,33.53949737548828
36.95914840698242,33.43881607055664
