accuracy,auc,loss,val_accuracy,val_auc,val_loss
0.6832507252693176,0.738308846950531,0.6435909867286682,0.7204034328460693,0.7630615234375,0.5902073979377747
0.7039287686347961,0.7579253315925598,0.5997573733329773,0.6993668079376221,0.7651907205581665,0.5954997539520264
0.7024648785591125,0.7598442435264587,0.592404305934906,0.7031776309013367,0.7658548951148987,0.5952025651931763
0.7034600377082825,0.7609137296676636,0.5895817279815674,0.7334911823272705,0.7661454677581787,0.5557346940040588
0.7046657800674438,0.7610500454902649,0.5887567400932312,0.7224050760269165,0.7667160630226135,0.5716663599014282
0.7043771147727966,0.7610998153686523,0.5881591439247131,0.6936889886856079,0.7665057182312012,0.6019864082336426
0.7046623826026917,0.7615128755569458,0.5874951481819153,0.7079508304595947,0.7677528858184814,0.5871145725250244
0.7051107287406921,0.7621645927429199,0.5865321159362793,0.6963257789611816,0.7673203945159912,0.6022704839706421
