loss,val_loss
37.99786376953125,17.92230224609375
10.74215316772461,9.17751693725586
9.200121879577637,9.021867752075195
9.054723739624023,8.932792663574219
8.948731422424316,8.860738754272461
8.870471954345703,8.794900894165039
8.793630599975586,8.738264083862305
8.746489524841309,8.698874473571777
8.68685531616211,8.664127349853516
8.651556015014648,8.63476276397705
8.622282028198242,8.610535621643066
8.59316635131836,8.572214126586914
8.558053970336914,8.58227825164795
8.543678283691406,8.52608585357666
8.5180082321167,8.50851058959961
8.495885848999023,8.502528190612793
8.48468017578125,8.468363761901855
8.472384452819824,8.456330299377441
8.46240234375,8.466387748718262
8.452302932739258,8.421736717224121
8.435521125793457,8.413040161132812
8.420267105102539,8.405863761901855
8.425240516662598,8.38808536529541
8.416379928588867,8.421053886413574
8.409470558166504,8.37865924835205
8.397234916687012,8.389331817626953
8.39514446258545,8.371414184570312
8.391609191894531,8.371259689331055
8.390690803527832,8.363468170166016
8.385107040405273,8.363325119018555
