accuracy,auc,loss,val_accuracy,val_auc,val_loss
0.6883862614631653,0.7424739003181458,0.6156707406044006,0.714032769203186,0.7654509544372559,0.5918607115745544
0.7015274167060852,0.7584644556045532,0.5960711240768433,0.7143984436988831,0.7673246264457703,0.5759875178337097
0.702943742275238,0.7611426115036011,0.5908059477806091,0.7144947052001953,0.7687264084815979,0.5768193006515503
0.7040849924087524,0.7623611688613892,0.5880442261695862,0.6937852501869202,0.7691020369529724,0.5838494896888733
0.7025395631790161,0.7628138065338135,0.5862158536911011,0.7099717259407043,0.7693949937820435,0.5806868076324463
0.7038506269454956,0.7630652189254761,0.5856119990348816,0.7050445675849915,0.769580602645874,0.5850085616111755
