accuracy,loss,val_accuracy,val_loss
0.905468761920929,0.36739209294319153,0.9156249761581421,0.3207223117351532
0.9197656512260437,0.30573931336402893,0.9178125262260437,0.3018268644809723
0.9195312261581421,0.28713440895080566,0.9162499904632568,0.2844175398349762
0.9207812547683716,0.27275314927101135,0.9162499904632568,0.27414026856422424
0.9208593964576721,0.26073241233825684,0.9181249737739563,0.2635124921798706
0.9216406345367432,0.25360119342803955,0.9162499904632568,0.26057881116867065
0.919140636920929,0.24793395400047302,0.9159374833106995,0.25580888986587524
0.9211719036102295,0.24246197938919067,0.917187511920929,0.2528800368309021
0.921093761920929,0.2393997758626938,0.9184374809265137,0.2493450939655304
0.920703113079071,0.23498491942882538,0.9162499904632568,0.24398675560951233
0.9212499856948853,0.23315908014774323,0.9178125262260437,0.24044613540172577
0.9215624928474426,0.23087701201438904,0.9159374833106995,0.24065172672271729
0.9217968583106995,0.22957395017147064,0.9190624952316284,0.2373037487268448
0.9214843511581421,0.22797223925590515,0.9165624976158142,0.236953005194664
0.9214062690734863,0.22753030061721802,0.9159374833106995,0.23597413301467896
0.9214062690734863,0.22678102552890778,0.9184374809265137,0.23655134439468384
0.9208593964576721,0.2258165180683136,0.9168750047683716,0.23834043741226196
0.920703113079071,0.22434763610363007,0.9168750047683716,0.23385892808437347
0.9203906059265137,0.22534000873565674,0.9181249737739563,0.23268729448318481
0.9221875071525574,0.2243061661720276,0.9181249737739563,0.23535804450511932
0.9212499856948853,0.22425901889801025,0.9181249737739563,0.23455385863780975
0.9204687476158142,0.2238704264163971,0.9184374809265137,0.23133279383182526
0.9201562404632568,0.22380656003952026,0.9175000190734863,0.2310195118188858
0.9209374785423279,0.22245196998119354,0.9153125286102295,0.2343655377626419
0.9211719036102295,0.22217191755771637,0.9190624952316284,0.23110324144363403
0.9202343821525574,0.2232016921043396,0.9156249761581421,0.2328420877456665
0.9212499856948853,0.22244176268577576,0.9156249761581421,0.23261573910713196
0.9214843511581421,0.2225847840309143,0.9159374833106995,0.23219597339630127
