accuracy,loss,val_accuracy,val_loss
0.905468761920929,0.27938520908355713,0.9153125286102295,0.23602460324764252
0.9185937643051147,0.2297743409872055,0.9153125286102295,0.23100212216377258
0.9207812547683716,0.22444286942481995,0.9153125286102295,0.22877568006515503
0.920703113079071,0.22144898772239685,0.9178125262260437,0.22982293367385864
0.9209374785423279,0.22096437215805054,0.9190624952316284,0.22507402300834656
0.9253125190734863,0.2164907604455948,0.9118750095367432,0.22835198044776917
0.922656238079071,0.21742556989192963,0.9168750047683716,0.22555632889270782
0.9232812523841858,0.21592898666858673,0.9156249761581421,0.2250095158815384
0.9228125214576721,0.21417027711868286,0.9121875166893005,0.22734178602695465
0.9236719012260437,0.2159317433834076,0.9146875143051147,0.22587911784648895
0.9243749976158142,0.21185480058193207,0.9153125286102295,0.2248847782611847
0.9224218726158142,0.21334069967269897,0.9159374833106995,0.22455759346485138
0.9231250286102295,0.21320638060569763,0.917187511920929,0.2262045443058014
0.9235156178474426,0.2118961215019226,0.9159374833106995,0.22627320885658264
0.9245312213897705,0.20926639437675476,0.9175000190734863,0.2256794571876526
0.9241406321525574,0.20992450416088104,0.9184374809265137,0.22411437332630157
0.9249218702316284,0.209938645362854,0.9156249761581421,0.22772641479969025
0.9245312213897705,0.20901480317115784,0.9125000238418579,0.22975558042526245
0.9244531393051147,0.2083972692489624,0.9175000190734863,0.22430092096328735
0.9250781536102295,0.20786480605602264,0.9150000214576721,0.22754167020320892
0.9252343773841858,0.2079562246799469,0.9175000190734863,0.22669260203838348
