loss,val_loss
1098.61669921875,129.6980438232422
144.86465454101562,111.085693359375
138.04273986816406,108.04157257080078
136.59669494628906,106.90886688232422
134.59938049316406,106.40396118164062
134.68170166015625,105.94182586669922
132.82981872558594,104.8432846069336
133.4502410888672,104.783447265625
132.45620727539062,105.51324462890625
132.40635681152344,106.021240234375
130.47373962402344,105.26797485351562
129.44505310058594,105.07383728027344
130.855712890625,106.0937271118164
