loss,val_loss
245.05160522460938,234.52586364746094
209.91661071777344,169.36529541015625
108.76422119140625,45.01222229003906
52.96037292480469,36.04123306274414
49.646461486816406,34.28034591674805
48.46980667114258,33.957847595214844
48.280906677246094,35.09390640258789
48.08144760131836,34.20676040649414
47.554954528808594,35.50297546386719
47.46726989746094,33.60471725463867
47.038841247558594,33.72901153564453
47.19269943237305,33.54543685913086
46.24081039428711,33.369903564453125
46.85017776489258,35.76485824584961
47.266117095947266,33.51045608520508
46.55246353149414,33.40304183959961
46.810970306396484,33.5643310546875
