loss,val_loss
40.08231735229492,20.6630916595459
13.145711898803711,8.92825698852539
10.848069190979004,8.424574851989746
10.512232780456543,8.229779243469238
10.376839637756348,8.193907737731934
10.21480941772461,8.098173141479492
9.985177993774414,8.056185722351074
10.09101676940918,8.139303207397461
10.080059051513672,8.124298095703125
10.039325714111328,8.010350227355957
9.954532623291016,8.008926391601562
9.92950439453125,8.027904510498047
9.919319152832031,8.022863388061523
9.959510803222656,8.010371208190918
9.918310165405273,8.002368927001953
9.914352416992188,7.987127780914307
9.907110214233398,7.991909027099609
9.849608421325684,8.046550750732422
9.7507963180542,7.994814395904541
9.843276977539062,8.0337495803833
9.742313385009766,8.079440116882324
