loss,val_loss
17.357208251953125,9.237231254577637
9.764843940734863,8.675854682922363
9.453435897827148,8.812762260437012
9.414172172546387,8.59050178527832
9.462181091308594,8.774292945861816
9.283434867858887,8.635390281677246
9.323840141296387,8.627811431884766
9.265106201171875,8.576684951782227
9.200037002563477,8.565908432006836
9.197574615478516,8.579350471496582
9.104567527770996,8.811896324157715
9.161016464233398,8.616536140441895
9.200790405273438,8.589420318603516
9.10373592376709,8.570934295654297
