accuracy,loss,val_accuracy,val_loss
0.8984375,0.32478252053260803,0.903124988079071,0.2951276898384094
0.903124988079071,0.2937476336956024,0.903124988079071,0.29261934757232666
0.903124988079071,0.295012503862381,0.903124988079071,0.2920069694519043
0.903124988079071,0.294721394777298,0.903124988079071,0.2922939360141754
0.903124988079071,0.29152345657348633,0.903124988079071,0.29062020778656006
0.903124988079071,0.29126983880996704,0.903124988079071,0.29069188237190247
0.903124988079071,0.29070019721984863,0.903124988079071,0.2895739674568176
0.903124988079071,0.2905455529689789,0.903124988079071,0.28968915343284607
0.903124988079071,0.28953251242637634,0.903124988079071,0.2899790108203888
0.903124988079071,0.29014459252357483,0.903124988079071,0.28980588912963867
0.903124988079071,0.29049748182296753,0.903124988079071,0.2891329824924469
0.903124988079071,0.28983670473098755,0.903124988079071,0.2888101041316986
0.903124988079071,0.28954315185546875,0.903124988079071,0.2901712656021118
0.903124988079071,0.2891378700733185,0.903124988079071,0.28903335332870483
0.903124988079071,0.29084107279777527,0.903124988079071,0.29055142402648926
0.903124988079071,0.28931939601898193,0.903124988079071,0.2887786030769348
0.903124988079071,0.28885170817375183,0.903124988079071,0.2892043888568878
0.903124988079071,0.28935912251472473,0.903124988079071,0.28869980573654175
0.903124988079071,0.28908276557922363,0.903124988079071,0.28809237480163574
0.903124988079071,0.2879101634025574,0.903124988079071,0.28777897357940674
0.903124988079071,0.28733670711517334,0.903124988079071,0.288187175989151
0.903124988079071,0.28787678480148315,0.903124988079071,0.2892857491970062
0.903124988079071,0.2865876853466034,0.903124988079071,0.28791722655296326
0.903124988079071,0.2890392541885376,0.903124988079071,0.2887292504310608
0.903124988079071,0.28745654225349426,0.903124988079071,0.28849276900291443
