loss,mae,val_loss,val_mae
77.52094268798828,77.7931900024414,36.65778732299805,36.923492431640625
48.482120513916016,48.75815963745117,36.78362274169922,37.066410064697266
48.10404586791992,48.393699645996094,37.618431091308594,37.91537094116211
47.982975006103516,48.28486633300781,37.06389236450195,37.37107467651367
47.77070617675781,48.083717346191406,37.35052490234375,37.669559478759766
