loss,val_loss
30.033851623535156,12.547771453857422
10.086517333984375,9.198012351989746
9.233591079711914,9.0606689453125
9.12308120727539,8.959002494812012
8.92448616027832,8.6928071975708
8.614741325378418,8.49789047241211
8.409748077392578,8.425171852111816
8.289910316467285,8.326873779296875
8.199563026428223,8.323990821838379
8.13586711883545,8.244156837463379
8.055765151977539,8.185733795166016
8.010671615600586,8.152669906616211
7.9517292976379395,8.134857177734375
7.915760040283203,8.132761001586914
7.881552696228027,8.107502937316895
7.866052627563477,8.085823059082031
7.833617687225342,8.06399917602539
7.802534580230713,8.066946029663086
7.792184829711914,8.049884796142578
7.771885395050049,8.041475296020508
7.750941276550293,8.043286323547363
7.745572090148926,8.040736198425293
7.734304904937744,8.047804832458496
7.723018169403076,8.006978988647461
7.7142333984375,8.007010459899902
7.692010402679443,8.069222450256348
7.692874908447266,8.005392074584961
7.688863754272461,7.994619369506836
7.66644287109375,7.996145725250244
7.6723127365112305,7.986151695251465
