loss,mae,val_loss,val_mae
68.61870574951172,68.86897277832031,32.717430114746094,32.96854019165039
46.32390213012695,46.58196258544922,33.37293243408203,33.6353645324707
46.162841796875,46.43087387084961,32.76759719848633,33.039432525634766
45.9391975402832,46.21786117553711,32.61857986450195,32.89992141723633
45.806392669677734,46.094024658203125,32.522071838378906,32.81208801269531
45.70414733886719,46.00046157836914,32.93901062011719,33.238922119140625
45.503814697265625,45.808475494384766,32.71613693237305,33.02326202392578
45.28663635253906,45.5986213684082,33.726741790771484,34.042755126953125
45.124576568603516,45.44426727294922,34.16230392456055,34.4865837097168
