loss,val_loss
1275.0869140625,141.1400909423828
337.2677001953125,116.31805419921875
299.779052734375,117.35682678222656
292.542724609375,128.76156616210938
282.34539794921875,125.30839538574219
276.9522705078125,123.11823272705078
272.9234924316406,119.77532958984375
