loss,val_loss
42.746551513671875,28.0675106048584
16.031221389770508,9.435593605041504
11.475398063659668,8.84471607208252
11.208154678344727,8.712876319885254
11.03080940246582,8.713269233703613
10.931544303894043,8.726308822631836
10.815338134765625,8.650922775268555
10.753089904785156,8.769468307495117
10.784540176391602,8.638860702514648
10.793810844421387,8.63560676574707
10.812233924865723,8.74780559539795
10.772805213928223,8.639917373657227
10.734881401062012,8.6974515914917
10.804055213928223,8.707632064819336
10.620327949523926,8.735922813415527
