loss,val_loss
14.431483268737793,8.3074312210083
8.690311431884766,7.721473217010498
8.47684383392334,7.790060043334961
8.436573028564453,7.873284816741943
8.1776762008667,8.074565887451172
8.289261817932129,7.959307670593262
8.177138328552246,7.5618672370910645
8.14981460571289,7.708664417266846
8.011313438415527,7.655478477478027
8.080097198486328,7.646833896636963
7.988460063934326,7.650362491607666
7.92181396484375,7.6968536376953125
