accuracy,loss,val_accuracy,val_loss
0.4994531273841858,1.241361141204834,0.528124988079071,1.167229175567627
0.5214062333106995,1.1706315279006958,0.5353124737739563,1.1438877582550049
0.5263281464576721,1.151931643486023,0.5350000262260437,1.1433247327804565
0.5282812714576721,1.1449447870254517,0.5387499928474426,1.1283864974975586
0.5301562547683716,1.1371196508407593,0.5356249809265137,1.1239246129989624
0.52734375,1.1281377077102661,0.5378124713897705,1.1190481185913086
0.5298437476158142,1.1246628761291504,0.5290625095367432,1.1159191131591797
0.5270312428474426,1.1206427812576294,0.5346875190734863,1.1179628372192383
0.5298437476158142,1.1154457330703735,0.5362499952316284,1.1058430671691895
0.528124988079071,1.1111379861831665,0.5384374856948853,1.1062133312225342
0.5298437476158142,1.106920838356018,0.5362499952316284,1.1018046140670776
0.5315625071525574,1.1019084453582764,0.5290625095367432,1.1084620952606201
0.5286718606948853,1.1016643047332764,0.5365625023841858,1.093919038772583
0.5323437452316284,1.098773717880249,0.5356249809265137,1.092925786972046
0.5330469012260437,1.0971601009368896,0.5353124737739563,1.0905885696411133
0.5307031273841858,1.0944093465805054,0.5299999713897705,1.0918611288070679
0.5310156345367432,1.0925801992416382,0.5362499952316284,1.091195821762085
0.5298437476158142,1.0904591083526611,0.5346875190734863,1.08550226688385
0.5316406488418579,1.08857262134552,0.5368750095367432,1.0857574939727783
0.5325781106948853,1.0861752033233643,0.5293750166893005,1.0899392366409302
0.532421886920929,1.0867258310317993,0.5390625,1.080885410308838
0.5296093821525574,1.0831284523010254,0.5365625023841858,1.0818685293197632
0.5330469012260437,1.0806224346160889,0.535937488079071,1.0818501710891724
0.534375011920929,1.081800937652588,0.5353124737739563,1.0804802179336548
0.5314062237739563,1.0808463096618652,0.5368750095367432,1.0791912078857422
0.5295312404632568,1.0802465677261353,0.5384374856948853,1.0801539421081543
0.5293750166893005,1.0779082775115967,0.5378124713897705,1.0766538381576538
0.5305469036102295,1.0777649879455566,0.535937488079071,1.0781210660934448
0.5262500047683716,1.078566074371338,0.5328124761581421,1.075920581817627
0.533984363079071,1.0761812925338745,0.5362499952316284,1.0738627910614014
0.5341406464576721,1.0758838653564453,0.5378124713897705,1.073684573173523
0.5296875238418579,1.0755873918533325,0.5350000262260437,1.0720607042312622
0.5288281440734863,1.076156735420227,0.5346875190734863,1.0733696222305298
0.5308593511581421,1.0743987560272217,0.5396875143051147,1.0715488195419312
0.5309374928474426,1.074366807937622,0.534375011920929,1.0709049701690674
0.5314843654632568,1.0730055570602417,0.5403125286102295,1.0713320970535278
0.5298437476158142,1.0756644010543823,0.5390625,1.070954442024231
0.5321093797683716,1.0719404220581055,0.53125,1.0711907148361206
0.5299218893051147,1.0738722085952759,0.534375011920929,1.078468680381775
0.5338281393051147,1.0729312896728516,0.5350000262260437,1.0746155977249146
