loss,val_loss
29.916654586791992,12.300924301147461
9.958800315856934,9.145828247070312
9.160673141479492,8.992964744567871
8.96757984161377,8.775548934936523
8.635138511657715,8.469087600708008
8.323932647705078,8.334233283996582
8.154635429382324,8.230908393859863
8.034265518188477,8.166204452514648
7.956243991851807,8.09823226928711
7.8911519050598145,8.056842803955078
7.82780647277832,8.038537979125977
7.768362045288086,8.021827697753906
7.733645439147949,7.981281280517578
7.700963020324707,7.995866298675537
7.666872024536133,7.950511455535889
7.64915657043457,7.953122138977051
7.630167007446289,7.93704891204834
7.607399940490723,7.9664177894592285
7.585899829864502,7.926289081573486
7.571710586547852,7.939579963684082
7.558787822723389,7.936139106750488
7.554608345031738,7.942367076873779
7.5358476638793945,7.91840934753418
7.527048110961914,7.934607982635498
7.510744094848633,7.9217987060546875
7.496772289276123,7.9172043800354
7.487849235534668,7.940820693969727
7.483561992645264,7.914202690124512
7.480789661407471,7.908313751220703
7.465637683868408,7.919960975646973
